AnneeChiffre;Date_Naissance;LieuNaissance;Sexe;Jugement;DateJugement;Centre
2019;31/03/2019;SOUMBEL KEUR LATYR;Masculin;Non;NULL;Principal
2018;01/01/2000;KEUR MEDOUNE;Masculin;Oui;06/11/2017;Principal
2019;22/03/2019;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Principal
2018;01/01/1997;PATAR LIA;Masculin;Oui;06/11/2017;Principal
2018;12/02/1998;LAYENE;Masculin;Oui;24/04/2018;Principal
2019;09/04/2019;FISSEL2;Feminin;Non;NULL;Principal
2018;12/03/1982;KEUR SERIGNE NDIAKHATE;Feminin;Oui;06/11/2017;Principal
2018;22/04/1996;NDOCK SARE;Masculin;Oui;21/11/2018;Principal
2018;01/01/1995;BANANE;Feminin;Oui;06/11/2017;Principal
2019;22/03/2019;SAKHMACK;Masculin;Non;NULL;Principal
2018;10/04/1990;SOMB;Masculin;Oui;06/11/2017;Principal
2018;02/01/1988;LAYENE;Feminin;Oui;24/04/2018;Principal
2018;09/09/2008;SOMB;Feminin;Oui;09/02/2017;Principal
2018;20/05/1999;SOMB;Masculin;Oui;06/11/2017;Principal
2019;28/06/1997;LAYENE;Feminin;Oui;10/04/2019;Principal
2019;02/03/2007;PATAR LIA;Feminin;Oui;03/04/2019;Principal
2018;13/01/2000;LAYENE;Feminin;Oui;24/04/2018;Principal
2018;30/10/1992;KEUR MACODOU;Feminin;Oui;06/11/2017;Principal
2018;10/01/2008;SOMB;Masculin;Oui;06/11/2017;Principal
2018;06/03/2007;KEUR AMADOU DIOP;Masculin;Oui;06/11/2017;Principal
2018;01/01/1997;NDIEBEL;Masculin;Oui;06/11/2017;Principal
2018;03/04/2011;SOMB;Feminin;Oui;24/04/2018;Principal
2018;20/11/2007;KEUR AMADOU DIOP;Feminin;Oui;06/11/2017;Principal
2018;06/11/2007;BOUSTANE DIAW;Feminin;Oui;06/11/2017;Principal
2018;14/03/2007;SOMB;Masculin;Oui;09/02/2017;Principal
2018;12/08/2006;KEUR MEDOUNE;Feminin;Oui;21/11/2018;Principal
2019;11/05/2007;PATAR LIA;Feminin;Oui;03/04/2019;Principal
2018;04/05/2000;KEUR AMADOU DIOP;Masculin;Oui;06/11/2017;Principal
2018;06/08/1998;METH;Feminin;Oui;14/06/2018;Principal
2018;13/11/2017;BOUNE FASSOW;Masculin;Non;NULL;Principal
2019;12/03/1997;SOUMBEL KEUR LATYR;Feminin;Oui;27/03/2019;Principal
2018;08/12/2007;SOMB;Masculin;Oui;09/02/2017;Principal
2018;08/03/2012;SOMB;Masculin;Oui;24/04/2018;Principal
2018;12/03/2008;FISSEL 2;Feminin;Oui;15/11/2018;Principal
2018;10/01/1988;METH;Feminin;Oui;14/06/2018;Principal
2018;10/06/2006;KEUR MACODOU;Feminin;Oui;06/11/2017;Principal
2019;10/03/2019;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2018;12/04/1996;METH;Masculin;Oui;14/06/2018;Principal
2018;10/01/1987;KEUR MACODOU;Feminin;Oui;06/11/2017;Principal
2018;30/04/2010;SOMB;Feminin;Oui;09/02/2017;Principal
2019;02/02/2007;METH;Feminin;Oui;27/03/2019;Principal
2018;10/01/2006;SOMB;Masculin;Oui;24/04/2018;Principal
2018;10/10/1975;TOUNE;Feminin;Oui;15/11/2018;Principal
2018;05/05/2008;KEUR MACODOU;Masculin;Oui;06/11/2017;Principal
2019;12/02/2008;NDIOURBEL SINE;Feminin;Oui;27/03/2019;Principal
2018;13/04/1998;METH;Masculin;Oui;14/06/2018;Principal
2019;05/01/2004;PATAR LIA;Masculin;Oui;15/03/2019;Principal
2018;01/02/1999;KEUR AMADOU DIOP;Masculin;Oui;06/11/2017;Principal
2018;13/03/2007;SOMB;Feminin;Oui;09/02/2017;Principal
2019;05/01/2004;PATAR LIA;Masculin;Oui;15/03/2019;Principal
2018;25/09/2000;SAKHMACK;Feminin;Oui;31/10/2018;Principal
2018;12/01/1995;METH;Masculin;Oui;14/06/2018;Principal
2019;16/03/2019;TOUNE;Masculin;Non;NULL;Principal
2018;18/09/2007;KEUR YORO;Masculin;Oui;06/11/2017;Principal
2018;10/04/2007;SOMB;Feminin;Oui;24/04/2018;Principal
2019;06/03/2019;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2018;15/01/2011;KEUR YORO;Feminin;Oui;06/11/2017;Principal
2018;17/02/2003;GOSSAS VILLAGE;Masculin;Oui;31/10/2018;Principal
2018;04/02/2004;KEUR NDIOUGA;Masculin;Oui;06/12/2017;Principal
2018;25/01/1996;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;10/01/2008;KEUR MACODOU;Feminin;Oui;06/11/2017;Principal
2019;05/06/2009;METH;Feminin;Oui;06/11/2017;Principal
2018;09/04/2007;SOMB;Feminin;Oui;24/04/2018;Principal
2019;12/10/1973;SOMB;Feminin;Oui;15/03/2017;Principal
2018;10/01/2004;NDIOURBEL SINE;Masculin;Oui;06/11/2017;Principal
2018;01/01/2001;BOUSTANE ARAFINA;Masculin;Oui;31/10/2018;Principal
2018;28/03/1998;LAYENE;Feminin;Oui;14/06/2018;Principal
2019;12/02/2010;SOMB;Masculin;Oui;09/02/2017;Principal
2018;25/12/2008;TOUNE;Masculin;Oui;06/11/2017;Principal
2018;27/05/1998;KEUR MACODOU;Feminin;Oui;15/03/2017;Principal
2018;31/07/2014;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;01/02/1990;FISSEL 2;Feminin;Oui;06/11/2017;Principal
2018;10/03/2007;SOMB;Feminin;Oui;24/04/2018;Principal
2019;02/03/2019;NDIOURBEL SINE;Feminin;Non;NULL;Principal
2018;17/08/2006;SAKHMACK;Feminin;Oui;06/11/2017;Principal
2019;23/12/2018;SAKHMACK;Feminin;Non;NULL;Principal
2018;03/04/2008;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;01/12/2007;FISSEL ;Masculin;Oui;06/11/2017;Principal
2018;18/03/1994;SOMB;Masculin;Oui;24/04/2018;Principal
2018;12/06/2006;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;03/02/2010;DIENDER;Masculin;Oui;06/11/2018;Principal
2018;18/08/2017;BANANE;Feminin;Non;NULL;Principal
2018;11/09/2018;LONDIOR;Feminin;Non;NULL;Principal
2018;08/03/2018;BOUSTANE LO;Masculin;Non;NULL;Principal
2018;08/03/2018;BOUSTANE LO;Masculin;Non;NULL;Principal
2018;03/12/2018;METH;Feminin;Non;NULL;Principal
2018;15/02/2007;MOUNGOUNIANE;Feminin;Oui;24/04/2018;Principal
2018;11/02/2000;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;08/09/2018;KEUR YORO;Masculin;Non;NULL;Principal
2018;31/03/2018;BANANE;Masculin;Non;NULL;Principal
2018;17/09/2018;KEUR NDIOUGA;Feminin;Non;NULL;Principal
2018;15/02/2002;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;02/01/2005;MOUNGOUNIANE;Feminin;Oui;24/04/2018;Principal
2018;11/07/2005;BADIARA;Feminin;Oui;07/11/2018;Principal
2018;05/10/2017;BOUNE FASSOW;Feminin;Non;NULL;Principal
2018;12/01/2018;NDOCK SARE;Masculin;Non;NULL;Principal
2018;20/09/2010;LAYENE;Masculin;Oui;14/06/2018;Principal
2018;09/11/2011;SAKHMACK;Feminin;Oui;06/11/2018;Principal
2018;08/05/2018;FISSEL2;Masculin;Non;NULL;Principal
2018;10/12/2010;SOMB;Feminin;Oui;09/02/2017;Principal
2018;24/05/1987;PATAR LIA;Feminin;Oui;24/04/2018;Principal
2018;06/02/2005;SOMB;Feminin;Oui;06/12/2017;Principal
2018;14/08/2012;LAYENE;Feminin;Oui;14/06/2018;Principal
2018;03/12/2018;FISSEL 2;Feminin;Non;NULL;Principal
2018;05/04/2009;SOMB;Feminin;Oui;09/02/2017;Principal
2018;06/11/2017;LONDIOR;Feminin;Non;NULL;Principal
2018;16/02/2018;NDOCK SARE;Masculin;Non;NULL;Principal
2018;12/04/2006;NDIEBEL;Masculin;Oui;14/06/2018;Principal
2018;02/08/1998;KEUR YORO;Feminin;Oui;06/11/2017;Principal
2018;18/06/1980;MOUNGOUNIANE;Feminin;Oui;24/04/2018;Principal
2018;18/01/2018;DIENDER 1;Feminin;Non;NULL;Principal
2018;05/01/2010;NDIOURBEL SINE;Feminin;Oui;06/11/2017;Principal
2018;18/08/2018;MBEGANE;Feminin;Non;NULL;Principal
2018;17/11/2017;NDOCK DIOUMA LEOUROU;Feminin;Non;NULL;Principal
2018;04/04/1992;BOUNE FASSOW;Feminin;Oui;14/06/2018;Principal
2018;02/03/2018;DIENDER;Feminin;Oui;09/02/2017;Principal
2018;10/10/1997;BANANE;Masculin;Oui;24/04/2018;Principal
2018;26/06/2018;NDIOURBEL SINE;Feminin;Non;NULL;Principal
2018;27/03/2010;KEUR YORO;Feminin;Oui;06/11/2017;Principal
2018;23/06/2018;BOUNE FASSOW;Masculin;Non;NULL;Principal
2018;29/09/2018;PATAR LIA;Feminin;Non;NULL;Principal
2018;02/03/2017;DIENDER;Masculin;Oui;09/02/2017;Principal
2018;03/04/1999;KEUR NDIOUGA;Feminin;Oui;14/06/2018;Principal
2018;10/03/2006;NDIOURBEL SINE;Masculin;Oui;24/04/2018;Principal
2018;15/08/2017;KEUR SERIGNE NDIAKHATE;Masculin;Non;NULL;Principal
2018;01/01/2007;KEUR YORO;Masculin;Oui;06/11/2017;Principal
2018;03/12/2018;BANANE;Masculin;Non;NULL;Principal
2018;19/07/2017;KEUR YORO;Masculin;Non;NULL;Principal
2018;14/03/1993;NDIOURBEL SINE;Feminin;Oui;14/06/2018;Principal
2018;12/04/2006;NDIOURBEL SINE;Masculin;Oui;24/04/2018;Principal
2018;31/12/1984;MBEGANE;Masculin;Oui;22/05/2018;Principal
2018;14/09/2018;MBENGANE;Masculin;Non;NULL;Principal
2018;15/05/2006;KEUR MACODOU;Feminin;Oui;06/11/2017;Principal
2018;14/08/2018;NDOCK DIOUMA LEONOU;Feminin;Non;NULL;Principal
2018;20/12/1987;MBEGANE;Masculin;Oui;22/05/2018;Principal
2018;02/02/1996;GASSEL;Masculin;Oui;22/05/2018;Principal
2018;30/11/2018;LAYENE;FEMININ;Non;NULL;Principal
2018;12/05/2008;NDIEBEL;Feminin;Oui;14/06/2018;Principal
2018;06/01/2009;MOUNGOUNIANE;Feminin;Oui;06/11/2017;Principal
2018;01/01/2006;MOUNGOUNIANE;Feminin;Oui;24/04/2018;Principal
2018;04/05/1985;PATAR LIA;Masculin;Oui;22/05/2018;Principal
2018;01/01/2007;FISSEL1;Feminin;Oui;06/11/2017;Principal
2018;10/01/2008;SOUMBEL KEUR LATYR;Feminin;Oui;06/11/2017;Principal
2018;06/01/1972;MOUNGOUNIANE;Masculin;Oui;22/05/2018;Principal
2018;21/06/2012;NDIEBEL;Masculin;Oui;14/06/2018;Principal
2018;01/01/1999;NDIOURBEL SINE;Masculin;Oui;09/02/2017;Principal
2018;18/04/2007;SOMB;Masculin;Oui;24/04/2018;Principal
2018;13/08/2018;GAPASSEL;Masculin;Non;NULL;Principal
2018;25/04/2006;SOUMBEL KEUR LATYR;Feminin;Oui;22/05/2018;Principal
2018;10/04/2007;NDIOURBEL SINE;Feminin;Oui;06/01/2017;Principal
2018;26/07/2018;KEUR MACODOU;Masculin;Non;NULL;Principal
2018;10/04/2002;FISSEL 2;Masculin;Oui;09/02/2018;Principal
2018;12/03/2000;SOUMBEL KEUR LATYR;Masculin;Oui;14/06/2018;Principal
2018;10/05/1999;BOUSTANE ARAFINA;Masculin;Oui;22/05/2018;Principal
2018;15/06/2018;MOUNGOUNIANE;Feminin;Non;NULL;Principal
2018;02/03/2015;KEUR NDIOUGA;Feminin;Oui;24/04/2018;Principal
2018;04/05/2010;FISSEL 2;Masculin;Oui;09/02/2017;Principal
2018;13/05/2009;NOUKOUEL;Feminin;Oui;22/05/2018;Principal
2018;10/01/2007;NDIOURBEL SINE;Feminin;Oui;06/11/2017;Principal
2018;01/01/1998;NDIOURBEL SINE;Masculin;Oui;22/05/2018;Principal
2018;20/06/2018;KEUR MACODOU;Feminin;Non;NULL;Principal
2018;02/04/2006;SAKHMACK SERERE;Feminin;Oui;22/05/2018;Principal
2018;09/09/2018;SOMB NGANEME;Feminin;Non;NULL;Principal
2018;01/01/2009;PATAR LIA;Feminin;Oui;22/05/2018;Principal
2018;12/03/2006;KEUR NDIOUGA;Masculin;Oui;24/04/2018;Principal
2018;01/01/2006;BANANE;Feminin;Oui;06/11/2017;Principal
2018;04/03/1998;BADIARA;Feminin;Oui;22/05/2018;Principal
2018;15/04/1998;KEUR YABY;Masculin;Oui;14/06/2018;Principal
2018;12/05/2018;KEUR MACODOU;Feminin;Non;NULL;Principal
2018;04/03/2016;BADIARA;Masculin;Oui;22/05/2018;Principal
2018;03/11/2018;SOMB;Feminin;Non;NULL;Principal
2018;22/09/1996;SOMB;Feminin;Oui;24/04/2018;Principal
2018;03/08/2018;KEUR MACODOU;Masculin;Non;NULL;Principal
2018;12/03/2000;NDOCK DIOUMA ;Feminin;Oui;22/05/2018;Principal
2018;03/07/2007;BANANE;Feminin;Oui;06/11/2017;Principal
2018;14/04/2007;KEUR YABY;Feminin;Oui;14/06/2018;Principal
2018;02/03/2002;MBEGANE;Feminin;Oui;22/05/2018;Principal
2018;09/09/2018;SOMB;Feminin;Non;NULL;Principal
2018;02/12/2018;GOSSAS VILLAGE;Feminin;Non;NULL;Principal
2018;06/09/2018;DIAMBEYE;Feminin;Non;NULL;Principal
2018;14/04/2000;NDOCK DIOUMA ;Feminin;Oui;22/05/2018;Principal
2018;03/03/2007;BANANE;Feminin;Oui;06/11/2017;Principal
2018;06/07/2013;KEUR DEMBA;Feminin;Oui;22/05/2018;Principal
2018;15/05/2000;KEUR YABY;Masculin;Oui;14/06/2018;Principal
2018;15/05/2011;KEUR DEMBA;Feminin;Oui;22/05/2018;Principal
2018;03/09/2018;BOUNE FASSOW;Feminin;Non;NULL;Principal
2018;06/01/2008;NDOCK SARE;Masculin;Oui;06/11/2017;Principal
2018;12/03/2006;KEUR DEMBA;Masculin;Oui;22/05/2018;Principal
2018;06/06/2016;SOMB;Masculin;Oui;24/04/2018;Principal
2018;03/05/2006;BANANE;Masculin;Oui;06/11/2017;Principal
2018;06/06/1996;NDIEBEL;Feminin;Oui;23/05/2018;Principal
2018;12/03/2006;KEUR YABY;Masculin;Oui;14/06/2018;Principal
2018;05/12/2018;METH;Masculin;Non;NULL;Principal
2018;10/12/2018;FISSEL 2;Feminin;Non;NULL;Principal
2018;01/01/2006;KEUR SERIGNE NDIAKHATE;Feminin;Oui;22/05/2018;Principal
2018;10/07/2018;SAKHMACK;Masculin;Non;NULL;Principal
2018;22/03/1998;FISSEL2;Feminin;Oui;22/05/2018;Principal
2018;09/06/2006;BANANE;Masculin;Oui;06/11/2017;Principal
2018;06/06/2018;SOMB;Masculin;Non;NULL;Principal
2018;06/06/1998;NDIEBEL;Feminin;Oui;14/06/2018;Principal
2018;20/04/1998;GASSEL;Masculin;Oui;24/04/2018;Principal
2018;01/01/1983;NBENGANE;Feminin;Oui;22/05/2018;Principal
2018;29/05/2018;SOMB;Masculin;Non;NULL;Principal
2018;14/02/1981;BOUSTANE LO;Feminin;Oui;22/05/2018;Principal
2018;20/09/2018;SOMB;Masculin;Non;NULL;Principal
2018;12/03/2010;BOUSTANE LO;Feminin;Oui;22/05/2018;Principal
2018;09/01/2006;BANANE;Feminin;Oui;06/11/2017;Principal
2018;12/04/2003;SOUMBEL KEUR LATYR;Feminin;Oui;14/06/2018;Principal
2018;02/01/2018;NDOCK PEULH;Masculin;Non;NULL;Principal
2018;20/09/2018;SOMB;Masculin;Non;NULL;Principal
2018;15/05/2015;MOUNGOUNIANE;Masculin;Oui;22/05/2018;Principal
2018;22/04/2002;KEUR ALY NDIAYE;Masculin;Oui;24/04/2018;Principal
2018;15/04/2010;MOUNGOUNIANE;Feminin;Oui;22/05/2018;Principal
2018;01/10/2018;SOMB;Masculin;Non;NULL;Principal
2018;03/03/2003;BANANE;Feminin;Oui;14/06/2018;Principal
2018;14/02/2015;MOUNGOUNIANE;Feminin;Oui;22/05/2018;Principal
2018;10/01/2007;SOMB;Feminin;Oui;09/02/2017;Principal
2018;03/01/2006;NDIOURBEL SINE;Feminin;Oui;06/11/2017;Principal
2018;03/04/2018;LONDIOR;Feminin;Non;NULL;Principal
2018;04/05/2010;KEUR AMADOU DIOP;Feminin;Oui;22/05/2018;Principal
2018;05/05/2011;SAKHMACK SERERE;Feminin;Oui;24/04/2018;Principal
2018;10/10/2008;SOUMBEL KEUR LATYR;Feminin;Oui;14/06/2018;Principal
2018;12/03/1987;NDOCK DIOUMA ;Masculin;Oui;22/05/2018;Principal
2018;10/04/2008;SOMB;Feminin;Oui;06/11/2017;Principal
2018;23/01/2006;BANANE;Masculin;Oui;06/11/2017;Principal
2018;18/04/2018;KEUR NDIONGA;Masculin;Non;NULL;Principal
2018;14/04/2014;PATAR LIA;Masculin;Oui;22/05/2018;Principal
2018;10/01/2006;GOSSAS VILLAGE;Feminin;Oui;24/04/2018;Principal
2018;02/04/1986;BOUSTANE LO;Feminin;Oui;22/05/2018;Principal
2018;11/03/2013;SOUMBEL KEUR LATYR;Masculin;Oui;14/06/2018;Principal
2018;02/04/1985;PATAR LIA;Masculin;Oui;07/06/2017;Principal
2018;15/05/2006;BANANE;Feminin;Oui;06/11/2017;Principal
2018;12/04/1987;MOUNGOUNIANE;Feminin;Oui;22/05/2018;Principal
2018;24/03/1995;SOMB;Feminin;Oui;06/11/2017;Principal
2018;01/05/2011;SOUMBEL KEUR LATYR;Feminin;Oui;14/06/2018;Principal
2018;10/01/2006;GOSSAS VILLAGE;Masculin;Oui;24/04/2018;Principal
2018;02/04/1996;PATAR LIA;Masculin;Oui;07/06/2017;Principal
2018;10/04/2010;KEUR DEMBA KOKH;Masculin;Oui;22/05/2018;Principal
2018;01/02/1981;KEUR YABY;Masculin;Oui;22/05/2018;Principal
2018;06/11/2002;PATAR LIA;Masculin;Oui;06/11/2017;Principal
2018;02/04/1999;PATAR LIA;Masculin;Oui;07/06/2017;Principal
2018;10/01/2015;SOUMBEL KEUR LATYR;Masculin;Oui;14/06/2018;Principal
2018;10/01/2006;NDIOURBEL SINE;Masculin;Oui;24/04/2018;Principal
2018;15/01/2000;DIENDER;Feminin;Oui;09/02/2015;Principal
2018;07/10/2018;SOUMBEL KEUR LATYR;Feminin;Non;NULL;Principal
2018;04/12/2006;BANANE;Masculin;Oui;06/11/2017;Principal
2018;30/01/2009;SOUMBEL KEUR LATYR;Masculin;Oui;14/06/2018;Principal
2018;19/10/2018;FISSEL 1;Masculin;Non;NULL;Principal
2018;19/10/2018;FISSEL 1;Masculin;Non;NULL;Principal
2018;08/03/2002;KEUR SILLY;Masculin;Oui;24/04/2018;Principal
2018;01/10/2018;BOUNE FASSOW;Feminin;Non;NULL;Principal
2018;10/02/2018;DIENDER;Feminin;Non;NULL;Principal
2018;01/01/2000;BADIARA;Feminin;Oui;10/10/2018;Principal
2018;13/12/2008;NDIOURBEL SINE;Feminin;Oui;06/11/2017;Principal
2018;08/10/1990;NDOCK DIOUMA;Feminin;Oui;10/10/2018;Principal
2018;20/03/2018;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2018;06/10/2008;DIENDER 1;Feminin;Oui;12/09/2018;Principal
2018;10/11/2018;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2018;31/10/2018;NDIOURBEL SINE;Feminin;Non;NULL;Principal
2018;16/07/2000;KEUR SILLY;Masculin;Oui;24/04/2018;Principal
2018;09/09/2010;NDIOURBEL DEMBARY;Feminin;Oui;12/09/2018;Principal
2018;30/10/1998;NDOCK SARE;Feminin;Oui;06/11/2017;Principal
2018;21/10/2017;KEUR SERIGNE NDIAKHATE;Masculin;Non;NULL;Principal
2018;14/04/2012;NDIOURBEL DEMBARY;Feminin;Oui;12/09/2018;Principal
2018;01/01/2004;NDOCK SARE;Feminin;Oui;06/11/2017;Principal
2018;22/09/2016;NDIOURBEL DEMBARY;Feminin;Oui;12/09/2018;Principal
2018;15/04/2014;NDIOURBEL DEMBARY;Feminin;Oui;12/09/2018;Principal
2018;13/09/2018;GOSSAS VILLAGE;Feminin;Non;NULL;Principal
2018;15/03/2012;NDIOURBEL SINE;Masculin;Oui;06/11/2017;Principal
2018;01/03/2009;FISSEL 2;Feminin;Oui;06/11/2017;Principal
2018;05/06/2018;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2018;10/08/2018;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2018;08/03/2004;KEUR SILLY;Masculin;Oui;24/04/2018;Principal
2018;19/05/2018;NDIOURBEL SINE;Masculin;Non;NULL;Principal
2018;14/03/2007;KEUR DEMBA;Masculin;Oui;06/11/2017;Principal
2018;12/03/2018;KEUR SERIGNE NDIAKHATE;Feminin;Non;NULL;Principal
2018;10/04/2006;BANANE;Masculin;Oui;06/11/2017;Principal
2018;08/03/2015;KEUR SILLY;Masculin;Oui;24/04/2018;Principal
2018;08/05/1979;SOMB;Feminin;Oui;26/09/2018;Principal
2018;01/03/1995;DIAMBEYE;Masculin;Oui;06/11/2017;Principal
2018;08/10/2018;KEUR YORO;Masculin;Non;NULL;Principal
2018;02/03/1998;KEUR SERIGNE NDIAKHATE;Feminin;Oui;15/03/2017;Principal
2018;07/07/2010;KEUR SILLY;Masculin;Oui;24/04/2018;Principal
2018;16/03/1999;NDOCK TAMSIR;Feminin;Oui;26/09/2018;Principal
2018;01/02/1992;NDIEBEL;Feminin;Oui;15/03/2017;Principal
2018;26/12/2017;NDOCK SARE;Feminin;Non;NULL;Principal
2018;29/08/2013;KEUR SILLY;Feminin;Oui;24/04/2018;Principal
2018;03/04/1998;FISSEL2;Feminin;Oui;26/09/2018;Principal
2018;15/01/2018;GASSEL;Feminin;Non;NULL;Principal
2018;08/08/2005;TOUNE;Masculin;Oui;06/11/2017;Principal
2018;25/08/2017;GASSEL;Masculin;Non;NULL;Principal
2018;21/10/2017;KEUR MACODOU;Masculin;Non;NULL;Principal
2018;10/01/2009;NDIOURBEL SINE;Feminin;Oui;24/04/2018;Principal
2018;22/03/2018;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2018;01/01/1947;SOUMBEL KEUR LATYR;Masculin;Oui;06/11/2017;Principal
2018;03/05/2003;BANANE;Masculin;Oui;06/11/2017;Principal
2018;10/03/2012;KEUR YABY;Masculin;Oui;24/04/2018;Principal
2018;03/12/2017;NDIOURBEL SINE;Feminin;Non;NULL;Principal
2018;12/03/1999;FISSEL1;Feminin;Oui;06/11/2017;Principal
2018;02/05/2006;BANANE;Masculin;Oui;06/11/2017;Principal
2018;01/08/2018;KEUR DEMBA;Masculin;Non;NULL;Principal
2018;17/06/2017;KEUR SERIGNE NDIAKHATE;Masculin;Non;NULL;Principal
2018;10/06/2000;GAPASSEL;Masculin;Oui;15/03/2017;Principal
2018;15/08/2017;BOUNE FASSOW;Feminin;Non;NULL;Principal
2018;20/12/2012;BANANE;Masculin;Oui;06/11/2017;Principal
2018;15/06/2006;NDIOURBEL DEMBARY;Feminin;Oui;06/11/2017;Principal
2018;16/12/2017;KEUR NDIOUGA;Masculin;Non;NULL;Principal
2018;06/06/1998;KEUR YABY;Masculin;Oui;16/03/2017;Principal
2018;20/05/2013;NDOCK HOCKY;Feminin;Oui;24/04/2018;Principal
2018;01/01/2009;NDOCK PEULH;Feminin;Oui;06/11/2017;Principal
2018;06/10/2017;NDOCK SARE;Feminin;Non;NULL;Principal
2018;02/05/2009;METH;Masculin;Oui;06/11/2017;Principal
2018;24/01/2018;NDOCK SARE;Feminin;Non;NULL;Principal
2018;12/05/2018;FISSEL1;Masculin;Non;NULL;Principal
2018;03/04/1999;DAROU SINE;Feminin;Oui;11/07/2017;Principal
2018;02/11/2006;GAZELLE;Masculin;Oui;06/11/2017;Principal
2018;20/10/1994;SAKHMACK;Feminin;Oui;15/03/2017;Principal
2018;22/09/2018;SAKHMACK;Masculin;Non;NULL;Principal
2018;05/11/2006;METH;Masculin;Oui;06/11/2017;Principal
2018;01/01/1998;NDIOURBEL SINE;Feminin;Oui;19/04/2017;Principal
2018;24/11/2006;BADIARA;Masculin;Oui;03/04/2018;Principal
2018;04/08/2006;METH;Feminin;Oui;06/11/2017;Principal
2018;10/04/2012;SAKHMACK;Feminin;Oui;15/03/2017;Principal
2019;06/01/2008;SOMB;Masculin;Oui;13/02/2019;Principal
2018;01/03/2006;METH;Masculin;Oui;06/11/2017;Principal
2018;27/08/2018;KEUR ALY NDIAYE;Feminin;Non;NULL;Principal
2018;01/01/2005;KEUR NDIOUGA;Masculin;Oui;06/11/2017;Principal
2018;03/04/2006;KEUR ALY NDIAYE;Feminin;Oui;06/11/2017;Principal
2018;03/04/1998;BADIARA;Masculin;Oui;03/04/2018;Principal
2018;03/06/2006;KEUR ALY NDIAYE;Masculin;Oui;06/11/2017;Principal
2018;30/03/1987;FISSEL1;Feminin;Oui;06/11/2017;Principal
2018;05/11/2006;METH;Feminin;Oui;06/11/2017;Principal
2018;03/08/2005;KEUR NDIOUGA;Feminin;Oui;06/11/2017;Principal
2018;19/03/2018;NDOCK DIOUMA LEOUROU;Feminin;Non;NULL;Principal
2018;03/01/2006;METH;Masculin;Oui;06/11/2017;Principal
2018;16/12/2008;FISSEL2;Feminin;Oui;06/11/2017;Principal
2018;19/03/2018;NDOCK DIOUMA LEOUROU;Feminin;Non;NULL;Principal
2018;09/03/1999;TOUNE;Feminin;Oui;12/09/2018;Principal
2018;27/10/2008;GOSSAS VILLAGE;Feminin;Oui;03/04/2018;Principal
2018;12/07/1989;KEUR MEDOUNE;Masculin;Oui;06/11/2017;Principal
2018;01/01/1999;NDIOURBEL DEMBARY;Masculin;Oui;28/03/2018;Principal
2018;01/01/2006;BOUNE FASSOW;Masculin;Oui;06/11/2017;Principal
2018;24/07/2009;FISSEL;Feminin;Oui;06/11/2017;Principal
2018;05/02/2006;BOUNE FASSOW;Masculin;Oui;06/11/2017;Principal
2018;03/03/2018;BOUSTANE ARAFINA;Feminin;Non;NULL;Principal
2018;15/12/2017;KEUR YORO;Masculin;Non;NULL;Principal
2018;12/08/2018;BOUNE FASSOW;Feminin;Non;NULL;Principal
2018;02/02/2000;BANANE;Feminin;Oui;15/03/2017;Principal
2018;10/02/2005;NDIOURBEL DEMBARA;Feminin;Oui;09/02/2017;Principal
2018;17/03/2012;GOSSAS VILLAGE;Feminin;Oui;03/04/2018;Principal
2018;13/06/2010;GASSEL;Masculin;Oui;06/11/2017;Principal
2018;15/12/2017;KEUR YORO;Masculin;Non;NULL;Principal
2018;15/02/2009;SOMB;Masculin;Oui;15/03/2017;Principal
2018;18/08/2012;NDOCKSARE;Feminin;Oui;06/11/2017;Principal
2018;26/05/2017;GOSSAS VILLAGE;Masculin;Non;NULL;Principal
2018;04/03/1992;NDIOURBEL DEMBARA;Feminin;Oui;09/02/2017;Principal
2018;18/06/2008;NDIEBEL;Feminin;Oui;03/04/2018;Principal
2018;10/07/1970;GASSEL;Masculin;Oui;06/11/2017;Principal
2018;12/04/2018;NDIOURBEL SINE2;Feminin;Non;NULL;Principal
2018;12/05/2014;GOSSAS VILLAGE;Masculin;Oui;03/04/2018;Principal
2018;05/02/2005;KEUR NDIOUGA;Feminin;Oui;06/11/2017;Principal
2018;01/01/1998;SAKHMACK;Feminin;Oui;07/04/2017;Principal
2018;20/03/2018;FISSEL 2;Feminin;Non;NULL;Principal
2018;08/06/2008;NDIOURBEL DEMBARA;Masculin;Oui;09/02/2017;Principal
2018;15/04/2011;KEUR NDIOUGA;Masculin;Oui;06/11/2017;Principal
2018;25/02/2009;NDIEBEL;Feminin;Oui;03/04/2018;Principal
